,env,rewardfun,iteration,rewards,rewards_variance,durations,detected,missed,ttf,napfd,recall,avg_precision,step
38,apache_commons,add_tcfail_2,16,0.009689473998364452,0.019974209819959877,0.11938175984791347,2.1785714285714284,0.10714285714285714,375.4642857142857,0.23563951759298202,0.9642857142857143,123.0,134.42857142857142
39,apache_commons,add_tcfail_2,17,0.010220650881546499,0.021025228031193752,0.09988374369485038,2.2857142857142856,0.0,245.85714285714286,0.4953886457162066,1.0,123.0,134.42857142857142
40,apache_commons,add_tcfail_2,18,0.010220650881546499,0.021025228031193752,0.11582303898675102,2.2857142857142856,0.0,274.14285714285717,0.4776276863062563,1.0,123.0,134.42857142857142
41,apache_commons,add_tcfail_2,19,0.010220650881546499,0.021025228031193752,0.09664584057671684,2.2857142857142856,0.0,226.71428571428572,0.5387523323494376,1.0,123.0,134.42857142857142
42,apache_commons,add_tcfail_2,2,0.010220650881546499,0.021025228031193752,0.10020239864076887,2.2857142857142856,0.0,252.82142857142858,0.44218005712716074,1.0,123.0,134.42857142857142
43,apache_commons,add_tcfail_2,20,0.009857146701248423,0.020305619246786883,0.10184624365397862,2.2142857142857144,0.07142857142857142,332.42857142857144,0.31424052123807167,0.9761904761904762,123.0,134.42857142857142
44,apache_commons,add_tcfail_2,21,0.010220650881546499,0.021025228031193752,0.11440621103559222,2.2857142857142856,0.0,265.2857142857143,0.4965830567056021,1.0,123.0,134.42857142857142
45,apache_commons,add_tcfail_2,22,0.010220650881546499,0.021025228031193752,0.100408102784838,2.2857142857142856,0.0,301.85714285714283,0.36694108112138685,1.0,123.0,134.42857142857142
46,apache_commons,add_tcfail_2,23,0.010220650881546499,0.021025228031193752,0.1210044196673802,2.2857142857142856,0.0,290.32142857142856,0.4653083184976495,1.0,123.0,134.42857142857142
47,apache_commons,add_tcfail_2,24,0.009689473998364452,0.019974209819959877,0.11887034348079137,2.1785714285714284,0.10714285714285714,319.57142857142856,0.2845844290720387,0.9642857142857143,123.0,134.42857142857142
48,apache_commons,add_tcfail_2,25,0.010220650881546499,0.021025228031193752,0.11287575108664376,2.2857142857142856,0.0,237.82142857142858,0.5364028541882171,1.0,123.0,134.42857142857142
49,apache_commons,add_tcfail_2,26,0.010220650881546499,0.021025228031193752,0.09998244898659843,2.2857142857142856,0.0,225.67857142857142,0.5690617720433436,1.0,123.0,134.42857142857142
50,apache_commons,add_tcfail_2,27,0.010220650881546499,0.021025228031193752,0.09646167073931013,2.2857142857142856,0.0,226.82142857142858,0.539709381907514,1.0,123.0,134.42857142857142
51,apache_commons,add_tcfail_2,28,0.010220650881546499,0.021025228031193752,0.09836662667138237,2.2857142857142856,0.0,245.35714285714286,0.5223272978839443,1.0,123.0,134.42857142857142
52,apache_commons,add_tcfail_2,29,0.010220650881546499,0.021025228031193752,0.11780720097678048,2.2857142857142856,0.0,291.64285714285717,0.38775582181427865,1.0,123.0,134.42857142857142
53,apache_commons,add_tcfail_2,3,0.010220650881546499,0.021025228031193752,0.10263538360595703,2.2857142857142856,0.0,264.14285714285717,0.4239544044247655,1.0,123.0,134.42857142857142
54,apache_commons,add_tcfail_2,4,0.009857146701248423,0.020305619246786883,0.13490290301186697,2.2142857142857144,0.07142857142857142,349.67857142857144,0.2868501533330197,0.9761904761904762,123.0,134.42857142857142
55,apache_commons,add_tcfail_2,5,0.009857146701248423,0.020305619246786883,0.09701552561351232,2.2142857142857144,0.07142857142857142,315.60714285714283,0.30404655617051307,0.9761904761904762,123.0,134.42857142857142
56,apache_commons,add_tcfail_2,6,0.010220650881546499,0.021025228031193752,0.10165909358433314,2.2857142857142856,0.0,226.82142857142858,0.568066256716395,1.0,123.0,134.42857142857142
57,apache_commons,add_tcfail_2,7,0.010220650881546499,0.021025228031193752,0.10660635573523385,2.2857142857142856,0.0,261.57142857142856,0.4713217735787115,1.0,123.0,134.42857142857142
58,apache_commons,add_tcfail_2,8,0.010220650881546499,0.021025228031193752,0.10166123083659581,2.2857142857142856,0.0,266.25,0.4377159038252586,1.0,123.0,134.42857142857142
59,apache_commons,add_tcfail_2,9,0.010220650881546499,0.021025228031193752,0.0998316662652152,2.2857142857142856,0.0,226.92857142857142,0.568303140914104,1.0,123.0,134.42857142857142
60,apache_commons,add_tcfail_3,0,0.010813834314515951,0.024330659734543993,0.09949291603905815,2.2857142857142856,0.0,248.85714285714286,0.45516367058810453,1.0,123.0,134.42857142857142
61,apache_commons,add_tcfail_3,1,0.010813834314515951,0.024330659734543993,0.10132024969373431,2.2857142857142856,0.0,235.0,0.5297542825075936,1.0,123.0,134.42857142857142
62,apache_commons,add_tcfail_3,10,0.010813834314515951,0.024330659734543993,0.10136627299445015,2.2857142857142856,0.0,233.25,0.5139440840011941,1.0,123.0,134.42857142857142
63,apache_commons,add_tcfail_3,11,0.010813834314515951,0.024330659734543993,0.13934052842003958,2.2857142857142856,0.0,226.39285714285714,0.5236426437334242,1.0,123.0,134.42857142857142
64,apache_commons,add_tcfail_3,12,0.010813834314515951,0.024330659734543993,0.09744159664426531,2.2857142857142856,0.0,233.92857142857142,0.5305511013213933,1.0,123.0,134.42857142857142
65,apache_commons,add_tcfail_3,13,0.010813834314515951,0.024330659734543993,0.09823082174573626,2.2857142857142856,0.0,234.42857142857142,0.5299021218994856,1.0,123.0,134.42857142857142
66,apache_commons,add_tcfail_3,14,0.010813834314515951,0.024330659734543993,0.09975345645632062,2.2857142857142856,0.0,235.21428571428572,0.5294859760429586,1.0,123.0,134.42857142857142
67,apache_commons,add_tcfail_3,15,0.010813834314515951,0.024330659734543993,0.1254852839878627,2.2857142857142856,0.0,234.85714285714286,0.5122940031305431,1.0,123.0,134.42857142857142
68,apache_commons,add_tcfail_3,16,0.010813834314515951,0.024330659734543993,0.10223971945898873,2.2857142857142856,0.0,234.85714285714286,0.513104242473578,1.0,123.0,134.42857142857142
69,apache_commons,add_tcfail_3,17,0.010813834314515951,0.024330659734543993,0.0968400239944458,2.2857142857142856,0.0,234.0,0.5306315096950075,1.0,123.0,134.42857142857142
70,apache_commons,add_tcfail_3,18,0.010813834314515951,0.024330659734543993,0.09886676073074341,2.2857142857142856,0.0,224.92857142857142,0.5240311827136686,1.0,123.0,134.42857142857142
71,apache_commons,add_tcfail_3,19,0.010813834314515951,0.024330659734543993,0.10091754368373326,2.2857142857142856,0.0,264.7142857142857,0.4727354651194205,1.0,123.0,134.42857142857142
72,apache_commons,add_tcfail_3,2,0.010813834314515951,0.024330659734543993,0.10079200778688703,2.2857142857142856,0.0,233.96428571428572,0.5134953966643538,1.0,123.0,134.42857142857142
73,apache_commons,add_tcfail_3,20,0.010813834314515951,0.024330659734543993,0.13174819946289062,2.2857142857142856,0.0,312.57142857142856,0.4146483288818151,1.0,123.0,134.42857142857142
74,apache_commons,add_tcfail_3,21,0.010813834314515951,0.024330659734543993,0.09557749543871198,2.2857142857142856,0.0,234.35714285714286,0.5125557270666751,1.0,123.0,134.42857142857142
75,apache_commons,add_tcfail_3,22,0.010813834314515951,0.024330659734543993,0.17832190649850027,2.2857142857142856,0.0,225.35714285714286,0.5243260256492699,1.0,123.0,134.42857142857142
76,apache_commons,add_tcfail_3,23,0.010813834314515951,0.024330659734543993,0.10152589423315865,2.2857142857142856,0.0,224.92857142857142,0.5240572135450192,1.0,123.0,134.42857142857142
77,apache_commons,add_tcfail_3,24,0.010813834314515951,0.024330659734543993,0.11021490607942853,2.2857142857142856,0.0,247.25,0.5090567329685728,1.0,123.0,134.42857142857142
78,apache_commons,add_tcfail_3,25,0.010813834314515951,0.024330659734543993,0.10074795995439802,2.2857142857142856,0.0,234.85714285714286,0.5295656716735824,1.0,123.0,134.42857142857142
79,apache_commons,add_tcfail_3,26,0.010813834314515951,0.024330659734543993,0.0988897510937282,2.2857142857142856,0.0,225.92857142857142,0.5231487423109974,1.0,123.0,134.42857142857142
80,apache_commons,add_tcfail_3,27,0.010813834314515951,0.024330659734543993,0.09855893680027553,2.2857142857142856,0.0,224.78571428571428,0.5241527828414102,1.0,123.0,134.42857142857142
81,apache_commons,add_tcfail_3,28,0.010813834314515951,0.024330659734543993,0.09854894876480103,2.2857142857142856,0.0,234.64285714285714,0.5129548796605221,1.0,123.0,134.42857142857142
82,apache_commons,add_tcfail_3,29,0.010450330134217879,0.023611050950137123,0.09951704740524292,2.2142857142857144,0.07142857142857142,299.60714285714283,0.36976839537665906,0.9761904761904762,123.0,134.42857142857142
83,apache_commons,add_tcfail_3,3,0.010813834314515951,0.024330659734543993,0.10092004707881383,2.2857142857142856,0.0,234.75,0.5303349978222129,1.0,123.0,134.42857142857142
84,apache_commons,add_tcfail_3,4,0.010813834314515951,0.024330659734543993,0.09734428780419487,2.2857142857142856,0.0,236.21428571428572,0.5280390565772022,1.0,123.0,134.42857142857142
85,apache_commons,add_tcfail_3,5,0.01070478306042653,0.02411289020729367,0.0967920252255031,2.25,0.03571428571428571,203.78571428571428,0.5274869797570758,0.9642857142857143,123.0,134.42857142857142
